342, 20, 304, 20, 304, 1, 342, 1
345, 18, 345, 1, 382, 1, 382, 18
425, 17, 385, 17, 385, 1, 425, 1
468, 16, 429, 16, 429, 1, 468, 1
498, 15, 475, 15, 475, 1, 498, 1
353, 112, 353, 84, 378, 84, 378, 112
323, 113, 323, 85, 349, 85, 349, 113
240, 112, 240, 86, 264, 86, 264, 112
268, 111, 268, 86, 291, 86, 291, 111
314, 110, 302, 110, 303, 85, 316, 86
132, 112, 132, 87, 155, 87, 155, 112
161, 111, 159, 88, 182, 86, 184, 110
384, 110, 384, 92, 408, 92, 408, 110
2, 157, 2, 132, 53, 132, 53, 157
129, 161, 129, 133, 153, 133, 153, 161
259, 161, 231, 160, 233, 133, 261, 135
351, 164, 351, 135, 378, 135, 378, 164
158, 159, 158, 136, 180, 136, 180, 159
265, 162, 265, 136, 289, 136, 289, 162
384, 162, 384, 137, 404, 137, 404, 162
308, 170, 294, 160, 307, 139, 322, 149
322, 163, 322, 146, 348, 146, 348, 163
1, 204, 1, 180, 17, 180, 17, 204
151, 208, 151, 182, 178, 182, 178, 208
125, 208, 125, 184, 151, 184, 151, 208
200, 208, 181, 207, 183, 183, 201, 184
206, 209, 206, 184, 231, 184, 231, 209
292, 213, 292, 186, 317, 186, 317, 213
320, 215, 320, 186, 349, 186, 349, 215
351, 215, 351, 186, 376, 186, 376, 215
264, 212, 264, 187, 289, 187, 289, 212
41, 252, 0, 251, 1, 224, 42, 226
44, 253, 44, 227, 67, 227, 67, 253
71, 255, 71, 228, 95, 228, 95, 255
173, 259, 147, 257, 148, 231, 175, 232
177, 259, 177, 233, 201, 233, 201, 259
124, 256, 124, 234, 148, 234, 148, 256
228, 261, 203, 260, 204, 235, 229, 237
286, 264, 229, 262, 230, 235, 287, 237
290, 265, 290, 238, 317, 238, 317, 265
13, 305, 1, 305, 1, 279, 13, 279
15, 308, 15, 281, 37, 281, 37, 308
65, 312, 65, 285, 88, 285, 88, 312
40, 309, 40, 286, 64, 286, 64, 309
163, 319, 137, 318, 139, 288, 165, 289
192, 320, 167, 318, 169, 289, 193, 291
357, 334, 295, 330, 297, 296, 359, 299
