195, 115, 191, 39, 224, 37, 228, 113
1045, 134, 1045, 57, 1074, 57, 1074, 134
1083, 134, 1083, 57, 1114, 57, 1114, 134
968, 178, 968, 100, 1002, 100, 1002, 178
195, 193, 195, 119, 227, 119, 227, 193
1074, 181, 1045, 181, 1045, 141, 1074, 141
1080, 178, 1080, 141, 1112, 141, 1112, 178
968, 221, 968, 182, 999, 182, 999, 221
1039, 348, 1039, 181, 1073, 182, 1073, 348
1080, 309, 1080, 182, 1114, 182, 1114, 309
198, 321, 198, 194, 229, 194, 229, 321
968, 312, 968, 225, 1002, 225, 1002, 312
1085, 346, 1085, 319, 1112, 319, 1112, 346
970, 349, 965, 327, 996, 320, 1001, 342
205, 382, 202, 329, 232, 327, 235, 380
1078, 393, 1078, 357, 1109, 357, 1109, 393
968, 393, 968, 360, 999, 360, 999, 393
1040, 434, 1040, 360, 1072, 360, 1072, 434
1, 403, 1, 375, 17, 375, 17, 403
208, 507, 203, 391, 235, 389, 240, 505
1078, 434, 1078, 394, 1109, 394, 1109, 434
968, 437, 968, 397, 999, 397, 999, 437
1, 490, 1, 432, 24, 432, 24, 490
968, 481, 968, 441, 999, 441, 999, 481
1040, 481, 1040, 441, 1072, 441, 1072, 481
1078, 474, 1078, 441, 1109, 441, 1109, 474
1077, 559, 1077, 479, 1111, 479, 1111, 559
968, 562, 968, 482, 1002, 482, 1002, 562
1040, 562, 1040, 482, 1072, 482, 1072, 562
1, 521, 1, 494, 14, 494, 14, 521
210, 581, 210, 516, 239, 516, 239, 581
273, 549, 273, 525, 302, 525, 302, 549
373, 612, 373, 547, 404, 547, 404, 612
275, 587, 275, 560, 302, 560, 302, 587
968, 637, 968, 569, 1002, 569, 1002, 637
1078, 637, 1078, 569, 1112, 569, 1112, 637
889, 640, 860, 640, 860, 572, 889, 572
1040, 640, 1040, 572, 1072, 572, 1072, 640
274, 655, 274, 590, 306, 590, 306, 655
215, 618, 215, 594, 234, 594, 234, 618
345, 784, 342, 607, 372, 606, 374, 783
718, 671, 718, 613, 747, 613, 747, 671
753, 671, 753, 613, 782, 613, 782, 671
407, 768, 378, 768, 378, 616, 407, 616
210, 656, 210, 629, 242, 629, 242, 656
1078, 740, 1078, 644, 1109, 644, 1109, 740
413, 734, 413, 647, 439, 647, 439, 734
445, 736, 445, 646, 474, 646, 474, 736
683, 709, 683, 647, 712, 647, 712, 709
860, 693, 860, 647, 892, 647, 892, 693
968, 743, 968, 647, 999, 647, 999, 743
1050, 745, 1040, 647, 1072, 644, 1082, 742
304, 715, 278, 715, 278, 660, 304, 660
788, 723, 788, 665, 819, 665, 819, 723
753, 737, 753, 679, 782, 679, 782, 737
718, 737, 718, 682, 749, 682, 749, 737
864, 812, 860, 700, 888, 699, 892, 811
1114, 789, 1114, 703, 1146, 703, 1146, 789
935, 728, 935, 707, 964, 707, 964, 728
683, 778, 683, 716, 714, 716, 714, 778
1008, 753, 1008, 719, 1032, 719, 1032, 753
788, 796, 788, 735, 819, 735, 819, 796
413, 762, 413, 738, 439, 738, 439, 762
474, 765, 445, 765, 445, 741, 474, 741
513, 837, 513, 741, 542, 741, 542, 837
753, 774, 753, 741, 784, 741, 784, 774
747, 774, 720, 774, 720, 744, 747, 744
1078, 843, 1078, 747, 1109, 747, 1109, 843
970, 843, 970, 750, 999, 750, 999, 843
1043, 843, 1043, 750, 1074, 750, 1074, 843
1005, 928, 1005, 760, 1037, 760, 1037, 928
413, 834, 413, 772, 442, 772, 442, 834
448, 834, 448, 772, 474, 772, 474, 834
548, 840, 548, 772, 577, 772, 577, 840
1185, 878, 1185, 772, 1217, 772, 1217, 878
380, 834, 380, 779, 407, 779, 407, 834
719, 843, 719, 779, 748, 779, 748, 843
683, 843, 683, 782, 714, 782, 714, 843
753, 846, 753, 782, 784, 782, 784, 846
478, 834, 478, 785, 507, 785, 507, 834
1115, 868, 1115, 797, 1147, 797, 1147, 868
788, 862, 788, 800, 819, 800, 819, 862
852, 840, 825, 840, 825, 816, 852, 816
865, 840, 865, 816, 887, 816, 887, 840
970, 918, 970, 850, 999, 850, 999, 918
1083, 887, 1083, 850, 1109, 850, 1109, 887
1043, 921, 1043, 854, 1077, 854, 1077, 921
1115, 959, 1115, 869, 1144, 869, 1144, 959
831, 891, 815, 884, 822, 868, 838, 874
279, 953, 279, 882, 311, 882, 311, 953
1213, 1128, 1176, 1127, 1181, 884, 1218, 885
1078, 918, 1078, 888, 1109, 888, 1109, 918
970, 1053, 970, 922, 999, 922, 999, 1053
1078, 1053, 1078, 922, 1109, 922, 1109, 1053
1043, 1056, 1043, 925, 1072, 925, 1072, 1056
1013, 999, 1013, 938, 1037, 938, 1037, 999
295, 990, 295, 957, 312, 957, 312, 990
1115, 1031, 1115, 960, 1144, 960, 1144, 1031
280, 1103, 280, 994, 312, 994, 312, 1103
933, 1037, 933, 994, 962, 994, 962, 1037
1010, 1074, 1010, 1004, 1037, 1004, 1037, 1074
244, 1093, 220, 1093, 220, 1016, 244, 1016
933, 1118, 933, 1038, 964, 1038, 964, 1118
1113, 1118, 1113, 1041, 1144, 1041, 1144, 1118
1078, 1118, 1078, 1057, 1107, 1057, 1107, 1118
973, 1115, 973, 1060, 999, 1060, 999, 1115
1043, 1118, 1043, 1060, 1072, 1060, 1072, 1118
1034, 1106, 1015, 1106, 1015, 1079, 1034, 1079
