182, 28, 181, 6, 276, 2, 277, 24
81, 31, 81, 7, 116, 7, 116, 31
117, 36, 117, 7, 179, 7, 179, 36
37, 115, 37, 101, 63, 101, 63, 115
35, 165, 35, 134, 69, 134, 69, 165
59, 219, 59, 173, 71, 173, 71, 219
509, 232, 509, 213, 549, 213, 549, 232
482, 247, 481, 234, 546, 232, 547, 245
71, 271, 59, 271, 59, 243, 71, 243
68, 333, 58, 332, 60, 276, 70, 277
443, 440, 443, 347, 460, 347, 460, 440
430, 447, 430, 349, 441, 349, 441, 447
59, 403, 59, 355, 70, 355, 70, 403
455, 512, 441, 511, 443, 475, 456, 476
425, 509, 425, 486, 440, 486, 440, 509
387, 520, 382, 507, 414, 494, 419, 507
557, 548, 506, 543, 509, 502, 560, 506
442, 622, 442, 575, 453, 575, 453, 622
497, 612, 497, 588, 534, 588, 534, 612
454, 611, 454, 597, 485, 597, 485, 611
179, 639, 97, 629, 100, 606, 182, 617
