116, 104, 116, 91, 164, 91, 164, 104
215, 104, 215, 91, 258, 91, 258, 104
388, 104, 388, 91, 428, 91, 428, 104
167, 104, 167, 92, 193, 92, 193, 104
217, 129, 114, 127, 115, 110, 218, 113
249, 127, 249, 112, 303, 112, 303, 127
398, 161, 314, 159, 315, 136, 399, 137
278, 162, 278, 139, 306, 139, 306, 162
268, 164, 114, 163, 115, 139, 269, 141
383, 209, 382, 177, 441, 174, 443, 206
113, 214, 112, 183, 273, 181, 274, 212
333, 208, 333, 182, 371, 182, 371, 208
275, 209, 275, 184, 321, 184, 321, 209
200, 277, 199, 239, 374, 233, 376, 271
390, 270, 390, 239, 435, 239, 435, 270
112, 281, 112, 242, 199, 242, 199, 281
111, 365, 109, 316, 359, 306, 361, 355
362, 353, 360, 314, 430, 310, 432, 349
