454, 153, 454, 81, 485, 81, 485, 153
100, 326, 100, 158, 495, 158, 495, 326
546, 190, 546, 158, 651, 158, 651, 190
750, 278, 719, 277, 722, 163, 753, 164
284, 257, 284, 173, 315, 173, 315, 257
830, 221, 830, 183, 921, 183, 921, 221
504, 221, 504, 189, 603, 189, 603, 221
604, 221, 604, 189, 699, 189, 699, 221
194, 262, 89, 254, 92, 218, 197, 226
490, 260, 489, 223, 710, 221, 711, 258
277, 253, 252, 253, 252, 223, 277, 223
358, 257, 358, 225, 409, 225, 409, 257
247, 261, 202, 261, 202, 231, 247, 231
1034, 267, 1034, 233, 1215, 233, 1215, 267
938, 274, 829, 271, 830, 233, 940, 237
968, 555, 968, 237, 1037, 237, 1037, 555
554, 292, 554, 258, 669, 258, 669, 292
1044, 490, 1044, 271, 1181, 271, 1181, 490
500, 351, 500, 293, 743, 293, 743, 351
782, 327, 782, 294, 963, 294, 963, 327
1202, 345, 1085, 343, 1086, 309, 1203, 311
76, 447, 76, 327, 111, 327, 111, 447
748, 353, 748, 327, 791, 327, 791, 353
362, 370, 195, 364, 196, 328, 363, 333
824, 386, 821, 336, 936, 330, 938, 381
364, 370, 364, 337, 497, 337, 497, 370
1086, 490, 1086, 348, 1119, 348, 1119, 490
1244, 417, 1121, 410, 1124, 351, 1247, 358
1185, 383, 1185, 351, 1254, 351, 1254, 383
770, 393, 637, 388, 638, 355, 772, 360
634, 447, 634, 368, 855, 368, 855, 447
947, 504, 911, 502, 918, 375, 953, 377
909, 448, 856, 442, 860, 405, 913, 411
1244, 447, 1160, 444, 1162, 415, 1245, 419
1128, 443, 1128, 419, 1157, 419, 1157, 443
1201, 480, 1132, 480, 1132, 448, 1201, 448
682, 616, 678, 453, 906, 448, 910, 611
640, 666, 640, 452, 673, 452, 673, 666
1168, 543, 1168, 479, 1199, 479, 1199, 543
330, 636, 330, 487, 361, 487, 361, 636
1044, 528, 1044, 491, 1147, 491, 1147, 528
756, 566, 756, 510, 953, 510, 953, 566
462, 651, 462, 535, 493, 535, 493, 651
370, 572, 370, 541, 413, 541, 413, 572
530, 663, 530, 541, 571, 541, 571, 663
216, 580, 216, 548, 293, 548, 293, 580
500, 601, 500, 548, 529, 548, 529, 601
298, 653, 298, 569, 327, 569, 327, 653
766, 603, 766, 571, 861, 571, 861, 603
384, 605, 384, 573, 459, 573, 459, 605
570, 616, 570, 579, 633, 579, 633, 616
