766, 163, 766, 115, 961, 115, 961, 163
388, 157, 388, 120, 513, 120, 513, 157
618, 149, 618, 120, 733, 120, 733, 149
531, 148, 531, 122, 614, 122, 614, 148
553, 193, 553, 159, 660, 159, 660, 193
450, 220, 346, 210, 351, 166, 455, 177
460, 216, 457, 177, 533, 171, 536, 211
755, 199, 755, 172, 874, 172, 874, 199
183, 218, 183, 181, 334, 181, 334, 218
876, 243, 876, 188, 923, 188, 923, 243
1219, 265, 943, 252, 946, 192, 1222, 205
752, 241, 752, 212, 807, 212, 807, 241
262, 297, 261, 237, 518, 232, 519, 293
728, 313, 728, 270, 909, 270, 909, 313
1100, 330, 915, 321, 917, 277, 1102, 287
80, 369, 70, 293, 128, 286, 137, 362
130, 369, 130, 293, 367, 293, 367, 369
462, 367, 462, 297, 515, 297, 515, 367
573, 360, 538, 357, 543, 295, 579, 298
380, 376, 380, 317, 441, 317, 441, 376
632, 352, 632, 332, 651, 332, 651, 352
654, 352, 654, 332, 691, 332, 691, 352
1070, 374, 969, 372, 970, 346, 1071, 347
1078, 374, 1078, 347, 1181, 347, 1181, 374
622, 373, 622, 353, 679, 353, 679, 373
682, 371, 682, 355, 701, 355, 701, 371
883, 418, 820, 418, 820, 385, 883, 385
435, 433, 132, 433, 132, 387, 435, 387
738, 421, 736, 392, 820, 388, 821, 417
448, 421, 448, 396, 503, 396, 503, 421
958, 440, 958, 396, 1169, 396, 1169, 440
506, 423, 506, 398, 569, 398, 569, 423
632, 489, 437, 486, 438, 438, 633, 441
662, 499, 661, 441, 856, 437, 857, 495
68, 494, 68, 449, 133, 449, 133, 494
133, 494, 133, 449, 262, 449, 262, 494
286, 485, 285, 456, 430, 453, 431, 483
926, 508, 926, 467, 957, 467, 957, 508
974, 500, 974, 471, 1119, 471, 1119, 500
903, 510, 898, 474, 917, 471, 921, 507
264, 566, 264, 494, 567, 494, 567, 566
601, 579, 588, 520, 689, 499, 702, 558
920, 566, 920, 531, 1117, 531, 1117, 566
414, 620, 414, 574, 587, 574, 587, 620
652, 614, 652, 580, 815, 580, 815, 614
820, 614, 820, 580, 969, 580, 969, 614
