50, 15, 50, 3, 87, 3, 87, 15
94, 41, 93, 27, 127, 23, 128, 38
388, 66, 388, 26, 403, 26, 403, 66
427, 53, 427, 43, 474, 43, 474, 53
12, 98, 9, 48, 30, 46, 34, 97
464, 63, 464, 53, 494, 53, 494, 63
286, 99, 286, 59, 297, 59, 297, 99
147, 97, 147, 65, 160, 65, 160, 97
79, 92, 79, 80, 130, 80, 130, 92
104, 130, 102, 100, 113, 99, 115, 129
281, 120, 239, 117, 240, 101, 282, 103
24, 121, 23, 110, 67, 105, 68, 117
145, 119, 145, 108, 175, 108, 175, 119
381, 118, 381, 108, 423, 108, 423, 118
431, 122, 431, 108, 490, 108, 490, 122
38, 131, 38, 115, 105, 115, 105, 131
