298, 82, 297, 61, 351, 59, 352, 81
216, 85, 216, 69, 246, 69, 246, 85
156, 86, 156, 72, 179, 72, 179, 86
245, 140, 239, 110, 297, 99, 303, 129
194, 136, 192, 118, 221, 116, 223, 133
74, 149, 74, 122, 127, 122, 127, 149
222, 202, 218, 188, 246, 181, 249, 195
372, 210, 370, 188, 456, 183, 458, 204
267, 213, 259, 197, 281, 187, 288, 202
244, 271, 242, 238, 293, 234, 295, 267
326, 276, 317, 259, 354, 240, 362, 257
200, 264, 200, 245, 233, 245, 233, 264
377, 284, 372, 258, 419, 248, 425, 274
432, 276, 431, 255, 454, 253, 456, 274
