107, 12, 107, 1, 135, 1, 135, 12
241, 93, 240, 1, 276, 0, 278, 92
439, 50, 439, 1, 457, 1, 457, 50
474, 40, 463, 40, 463, 1, 474, 1
315, 64, 315, 10, 349, 10, 349, 64
147, 42, 147, 12, 164, 12, 164, 42
7, 75, 1, 17, 16, 16, 22, 73
293, 41, 293, 22, 312, 22, 312, 41
116, 92, 115, 28, 131, 27, 133, 91
79, 84, 79, 36, 98, 36, 98, 84
223, 116, 223, 39, 242, 39, 242, 116
292, 83, 289, 43, 309, 41, 312, 82
146, 100, 146, 65, 164, 65, 164, 100
329, 127, 327, 65, 348, 64, 350, 126
165, 131, 165, 77, 206, 77, 206, 131
294, 110, 294, 85, 312, 85, 312, 110
447, 139, 437, 96, 455, 91, 466, 134
278, 135, 241, 130, 246, 98, 283, 103
286, 166, 286, 120, 314, 120, 314, 166
329, 171, 329, 130, 353, 130, 353, 171
177, 152, 175, 136, 206, 133, 208, 149
380, 183, 376, 143, 391, 141, 396, 181
109, 173, 109, 155, 136, 155, 136, 173
148, 185, 148, 155, 167, 155, 167, 185
447, 195, 447, 161, 465, 161, 465, 195
287, 210, 287, 169, 317, 169, 317, 210
191, 259, 184, 174, 239, 169, 247, 254
23, 198, 18, 175, 33, 172, 38, 195
279, 253, 249, 252, 252, 173, 283, 175
118, 266, 118, 198, 136, 198, 136, 266
361, 226, 333, 214, 338, 202, 366, 213
153, 288, 150, 213, 169, 212, 172, 287
381, 275, 381, 214, 400, 214, 400, 275
336, 252, 336, 223, 352, 223, 352, 252
314, 276, 278, 266, 291, 222, 326, 232
47, 268, 47, 239, 63, 239, 63, 268
175, 280, 175, 248, 207, 248, 207, 280
224, 277, 224, 259, 246, 259, 246, 277
263, 343, 257, 262, 282, 260, 289, 341
351, 318, 331, 317, 333, 266, 353, 267
86, 335, 86, 273, 107, 273, 107, 335
123, 327, 120, 281, 138, 280, 141, 326
222, 326, 222, 294, 242, 294, 242, 326
293, 345, 293, 302, 317, 302, 317, 345
151, 336, 151, 318, 171, 318, 171, 336
140, 360, 138, 348, 166, 344, 168, 356
238, 360, 199, 358, 200, 346, 239, 347
367, 364, 325, 361, 326, 346, 368, 349
439, 365, 376, 360, 377, 344, 440, 348
316, 362, 278, 359, 279, 348, 317, 350
447, 364, 447, 350, 479, 350, 479, 364
