616, 106, 616, 80, 646, 80, 646, 106
318, 147, 312, 122, 356, 111, 362, 136
562, 141, 560, 119, 623, 114, 625, 136
310, 154, 292, 154, 292, 134, 310, 134
681, 157, 673, 138, 690, 131, 697, 150
397, 162, 397, 144, 420, 144, 420, 162
330, 175, 330, 155, 363, 155, 363, 175
558, 247, 555, 234, 578, 229, 581, 242
676, 311, 676, 294, 700, 294, 700, 311
468, 359, 468, 334, 510, 334, 510, 359
395, 374, 388, 353, 447, 335, 454, 356
403, 413, 398, 397, 421, 388, 427, 404
413, 446, 410, 423, 443, 418, 446, 441
591, 565, 591, 547, 615, 547, 615, 565
414, 600, 410, 581, 451, 572, 455, 592
557, 602, 555, 583, 621, 578, 623, 597
532, 607, 532, 587, 566, 587, 566, 607
154, 647, 154, 619, 185, 619, 185, 647
511, 647, 511, 630, 539, 630, 539, 647
671, 664, 666, 649, 688, 642, 693, 657
571, 727, 544, 727, 544, 710, 571, 710
498, 738, 498, 718, 519, 718, 519, 738
646, 759, 620, 759, 620, 742, 646, 742
415, 847, 415, 830, 433, 830, 433, 847
845, 975, 845, 950, 907, 950, 907, 975
