178, 120, 93, 114, 96, 76, 181, 82
356, 140, 222, 124, 226, 88, 360, 104
200, 159, 94, 154, 96, 118, 202, 124
318, 166, 208, 161, 210, 128, 320, 133
357, 166, 324, 166, 324, 139, 357, 139
87, 203, 87, 187, 178, 187, 178, 203
598, 226, 597, 212, 658, 207, 659, 222
92, 239, 92, 224, 131, 224, 131, 239
135, 238, 135, 224, 190, 224, 190, 238
92, 268, 91, 255, 160, 253, 161, 266
304, 267, 303, 257, 336, 253, 337, 263
186, 279, 186, 263, 223, 263, 223, 279
142, 281, 142, 265, 181, 265, 181, 281
92, 284, 91, 272, 134, 269, 135, 281
168, 314, 167, 299, 226, 296, 227, 311
94, 320, 92, 304, 134, 301, 136, 317
312, 337, 311, 327, 364, 321, 365, 331
170, 348, 169, 333, 233, 327, 235, 342
260, 345, 258, 332, 306, 327, 308, 340
95, 357, 93, 341, 164, 332, 166, 348
288, 355, 286, 344, 368, 333, 370, 344
298, 383, 296, 369, 369, 358, 371, 372
96, 393, 94, 376, 186, 366, 187, 383
344, 403, 344, 390, 371, 390, 371, 403
284, 418, 281, 403, 338, 392, 341, 406
154, 420, 152, 405, 192, 399, 194, 414
97, 429, 94, 413, 140, 405, 142, 422
160, 456, 156, 441, 189, 433, 193, 447
100, 465, 98, 449, 153, 440, 156, 456
180, 481, 177, 466, 214, 460, 217, 474
137, 490, 134, 476, 174, 468, 177, 482
102, 494, 100, 480, 130, 477, 132, 491
102, 510, 100, 497, 138, 491, 140, 504
105, 548, 100, 531, 147, 519, 152, 536
