1100, 61, 1090, 19, 1218, 0, 1229, 30
1278, 26, 1228, 26, 1228, 1, 1278, 1
684, 69, 684, 47, 735, 47, 735, 69
790, 72, 737, 66, 740, 45, 792, 51
911, 116, 903, 87, 957, 72, 965, 100
726, 95, 726, 79, 759, 79, 759, 95
648, 102, 645, 84, 678, 79, 681, 97
682, 97, 682, 81, 723, 81, 723, 97
799, 100, 771, 93, 774, 79, 802, 86
1102, 117, 1100, 93, 1152, 87, 1155, 111
715, 114, 715, 100, 764, 100, 764, 114
1081, 150, 1078, 126, 1148, 116, 1152, 141
741, 190, 741, 164, 798, 164, 798, 190
674, 193, 672, 168, 736, 165, 738, 190
750, 263, 749, 240, 802, 238, 803, 261
683, 272, 680, 248, 730, 241, 733, 265
708, 330, 707, 314, 792, 311, 793, 327
692, 353, 691, 336, 804, 328, 806, 345
