1135, 215, 1132, 190, 1234, 177, 1238, 203
997, 234, 993, 200, 1126, 186, 1129, 220
941, 241, 938, 208, 986, 203, 989, 236
1084, 270, 1082, 250, 1143, 244, 1145, 265
994, 275, 992, 258, 1076, 251, 1078, 268
1037, 300, 1037, 283, 1088, 283, 1088, 300
1134, 305, 1093, 303, 1094, 283, 1135, 285
1008, 301, 1007, 287, 1032, 284, 1034, 298
1023, 328, 972, 328, 972, 315, 1023, 315
1027, 328, 1027, 314, 1072, 314, 1072, 328
1103, 329, 1078, 329, 1078, 315, 1103, 315
1108, 331, 1108, 315, 1163, 315, 1163, 331
1238, 335, 1175, 332, 1176, 315, 1239, 318
1046, 391, 995, 387, 996, 373, 1048, 377
1053, 392, 1053, 380, 1108, 380, 1108, 392
1149, 395, 1114, 395, 1114, 381, 1149, 381
1183, 397, 1154, 397, 1154, 383, 1183, 383
