666, 103, 666, 64, 691, 64, 691, 103
636, 119, 636, 81, 661, 81, 661, 119
586, 219, 577, 174, 664, 156, 673, 201
1004, 203, 1002, 181, 1047, 178, 1049, 199
523, 237, 513, 191, 576, 177, 586, 223
999, 242, 994, 209, 1062, 199, 1066, 232
1141, 234, 1139, 223, 1173, 217, 1175, 229
920, 262, 919, 249, 950, 247, 951, 259
562, 273, 562, 259, 617, 259, 617, 273
1024, 284, 1024, 265, 1101, 265, 1101, 284
982, 286, 982, 269, 1023, 269, 1023, 286
1000, 307, 1000, 289, 1067, 289, 1067, 307
980, 328, 980, 310, 1009, 310, 1009, 328
1024, 328, 1024, 310, 1069, 310, 1069, 328
316, 335, 316, 312, 357, 312, 357, 335
314, 361, 314, 342, 355, 342, 355, 361
