944, 116, 934, 74, 1008, 55, 1018, 97
1127, 153, 1119, 112, 1239, 90, 1247, 131
952, 140, 948, 122, 986, 113, 990, 130
1141, 203, 1134, 172, 1241, 150, 1247, 181
910, 176, 910, 162, 941, 162, 941, 176
990, 187, 987, 168, 1028, 162, 1031, 182
943, 198, 938, 179, 978, 170, 982, 189
1260, 384, 1149, 381, 1150, 360, 1261, 363
1052, 604, 999, 595, 1002, 580, 1055, 590
1052, 623, 999, 613, 1002, 596, 1056, 606
1032, 666, 944, 642, 949, 621, 1037, 645
1276, 707, 1175, 682, 1185, 642, 1279, 667
1096, 686, 1034, 669, 1040, 646, 1102, 663
