50,256,103,256,103,389,50,389
84,332,135,332,135,377,84,377
130,243,183,243,183,287,130,287
132,286,177,286,177,318,132,318
233,257,290,257,290,389,233,389
253,329,302,329,302,371,253,371
273,367,317,367,317,398,273,398
378,242,449,242,449,378,378,378
407,262,447,262,447,290,407,290
396,286,423,286,423,306,396,306
545,233,604,233,604,372,545,372
604,316,627,316,627,344,604,344
607,346,667,346,667,374,607,374
66,431,108,431,108,573,66,573
103,450,144,450,144,482,103,482
112,534,159,534,159,570,112,570
220,427,274,427,274,569,220,569
248,434,270,434,270,472,248,472
286,431,318,431,318,469,286,469
284,476,311,476,311,508,284,508
388,415,469,415,469,559,388,559
468,406,519,406,519,457,468,457
548,406,633,406,633,555,548,555
631,461,688,461,688,494,631,494
62,609,126,609,126,749,62,749
123,638,202,638,202,668,123,668
111,717,141,717,141,731,111,731
225,601,279,601,279,738,225,738
281,625,355,625,355,693,281,693
389,581,451,581,451,732,389,732
428,628,537,628,537,658,428,658
535,600,613,600,613,738,535,738
587,609,657,609,657,648,587,648
58,775,115,775,115,916,58,916
118,791,178,791,178,821,118,821
114,821,165,821,165,857,114,857
215,783,296,783,296,920,215,920
291,803,357,803,357,832,291,832
406,778,464,778,464,921,406,921
446,826,494,826,494,858,446,858
531,798,616,798,616,905,531,905
579,854,682,854,682,883,579,883
596,960,731,960,731,980,596,980
