688,416,766,419,765,442,688,439
1010,167,1086,165,1087,187,1010,189
601,255,667,252,668,271,602,274
493,172,564,170,565,189,493,191
536,213,623,211,623,229,537,231
690,449,754,450,754,469,690,468
683,383,783,383,783,403,683,402
499,190,581,191,581,210,498,208
1032,191,1118,189,1118,207,1032,209
534,140,564,139,564,157,534,158
630,205,703,202,705,236,632,240
1082,164,1123,165,1123,185,1082,184
528,233,575,232,575,250,529,251
634,188,692,187,692,206,634,207
500,234,528,235,528,254,499,254
501,214,541,215,541,233,501,233
599,188,656,190,655,210,598,208
570,189,606,191,606,207,570,206
571,255,596,255,595,271,571,271
