788,536,903,608,881,648,766,576
950,408,1076,444,1067,479,941,442
1110,199,1278,186,1281,228,1113,242
749,32,844,-3,854,26,759,62
1007,89,1105,66,1111,95,1013,118
986,171,1074,162,1077,194,989,203
1008,52,1077,33,1083,60,1014,79
940,216,1015,212,1016,238,941,242
760,271,940,298,927,398,746,371
939,102,1007,90,1012,121,944,134
1061,436,1275,496,1265,534,1051,474
1022,328,1117,341,1113,374,1018,361
1167,300,1282,310,1279,345,1164,335
1020,208,1105,203,1107,234,1021,240
937,185,983,181,985,203,939,208
996,284,1084,295,1080,329,992,318
1084,293,1161,296,1160,326,1083,323
1076,166,1121,161,1124,188,1079,193
941,291,991,293,990,317,940,315
968,324,1026,333,1022,360,965,351
835,466,898,490,889,516,827,492
936,75,978,60,986,86,943,101
793,451,839,470,831,493,785,475
978,60,1011,53,1017,79,984,87
