308,57,401,64,400,90,307,82
805,206,875,207,874,230,805,229
150,40,207,43,206,74,148,72
303,119,413,125,412,140,302,134
54,28,112,29,111,69,53,67
52,71,140,76,139,95,52,91
147,101,205,103,205,120,146,117
11,112,57,115,56,129,10,126
0,70,49,70,48,89,-1,88
211,104,257,108,256,123,210,119
78,98,133,101,132,116,77,112
-4,38,44,39,44,64,-5,63
152,117,211,120,210,136,151,133
105,116,152,119,152,133,104,131
77,115,109,116,109,130,77,129
0,96,38,97,38,112,0,111
39,96,73,98,73,114,38,112
138,76,163,75,164,96,139,96
