33,54,252,66,249,118,31,106
18,376,254,351,257,389,21,414
267,348,432,335,435,372,270,385
112,109,253,118,252,143,110,133
196,409,273,400,276,423,198,432
77,422,143,414,146,441,80,450
204,446,312,433,314,452,206,466
315,492,370,482,373,497,318,507
395,477,441,467,444,482,398,492
51,106,125,109,124,134,50,131
319,390,381,383,383,406,321,412
171,453,214,447,216,464,173,470
19,431,71,426,73,451,21,457
381,385,434,379,436,396,382,401
275,397,318,391,321,414,278,420
394,400,433,397,434,412,395,416
139,415,188,409,191,433,141,439
393,414,435,409,436,427,395,431
340,427,383,420,385,434,342,442
