4,592,89,556,104,595,19,631
863,352,927,353,927,375,862,374
863,405,923,406,923,427,862,426
866,379,928,381,928,402,865,401
865,327,928,328,927,349,865,349
862,430,929,432,928,455,862,453
866,458,932,459,932,482,866,481
861,274,930,275,930,298,861,297
862,300,927,301,927,323,862,322
934,184,982,179,983,196,936,201
913,206,956,202,957,219,914,222
859,508,925,509,925,532,859,532
1094,212,1168,213,1168,230,1094,229
897,189,934,184,936,201,898,206
1186,233,1269,232,1269,249,1186,250
1084,234,1165,233,1165,250,1085,251
1180,210,1254,211,1254,229,1180,228
949,203,984,198,986,215,951,220
811,218,860,213,861,227,812,232
1118,381,1145,380,1145,394,1118,394
