23,-12,160,52,147,86,9,20
755,98,840,55,855,89,769,131
825,57,878,34,892,72,839,95
216,269,280,267,280,283,216,285
266,202,335,201,335,216,266,217
287,265,323,264,324,279,287,280
222,284,278,283,279,299,223,301
280,283,317,282,317,297,281,298
92,278,137,271,139,286,94,293
267,226,333,223,333,239,267,242
274,242,340,240,340,256,274,258
209,312,262,310,262,327,209,329
262,308,307,306,308,322,263,325
220,246,262,245,262,258,220,260
298,182,342,184,342,199,298,198
212,188,251,186,251,201,213,203
91,292,130,287,132,303,93,308
226,228,265,227,266,241,226,242
218,204,257,203,257,218,219,219
252,186,302,186,301,201,252,200
119,307,150,303,153,326,122,331
87,310,121,306,124,333,89,337
148,304,178,300,180,320,150,324
