165,42,440,47,439,92,164,87
179,108,400,110,400,148,179,146
289,569,403,567,404,586,290,589
224,675,357,673,358,710,224,712
393,331,529,329,529,354,394,356
404,358,499,356,500,374,404,375
312,608,396,603,397,629,313,634
46,311,170,313,169,344,46,343
116,411,312,414,311,439,115,436
181,438,304,436,304,453,181,455
94,201,198,199,198,216,94,218
216,456,353,455,354,479,217,481
234,30,362,27,363,46,235,49
347,444,483,443,484,476,347,477
426,380,517,377,517,401,426,403
393,309,512,305,513,327,393,331
101,184,220,183,220,201,101,202
77,144,220,145,220,166,77,164
102,166,219,168,218,183,102,181
179,90,347,87,347,107,180,109
233,481,367,485,367,509,232,505
235,639,317,637,317,653,236,655
62,344,158,345,158,365,62,363
365,421,485,420,485,442,365,443
61,218,167,218,167,234,61,233
161,473,215,474,215,489,161,488
332,636,392,633,393,648,333,651
260,504,340,508,339,522,259,519
377,173,442,173,442,193,377,192
265,590,341,587,342,602,266,605
146,456,213,458,212,473,145,471
459,219,544,217,544,235,459,237
434,196,541,194,541,216,434,219
71,296,185,294,185,313,72,316
291,552,383,549,384,564,291,567
356,152,431,151,431,171,356,173
171,370,264,367,265,388,172,392
61,276,131,277,130,294,61,293
118,390,291,387,291,415,118,418
439,153,535,155,534,198,438,196
165,346,227,344,228,363,166,365
424,114,510,115,509,133,423,133
225,655,315,652,315,670,225,673
85,128,176,130,176,147,84,145
400,399,506,398,506,421,401,422
465,257,549,258,549,282,465,281
98,104,166,105,165,130,98,129
302,394,405,393,406,416,303,417
210,143,291,141,292,158,210,160
410,291,497,289,498,308,410,309
165,328,220,326,220,343,165,345
113,236,184,235,184,254,113,255
418,94,496,93,496,113,419,115
285,14,341,13,341,29,285,30
243,623,296,623,296,637,244,637
457,236,540,234,540,255,458,256
73,366,129,368,129,384,72,382
48,260,128,259,129,275,48,277
307,657,355,655,356,672,308,673
281,376,353,377,353,394,281,393
373,531,443,529,444,552,373,554
249,605,301,603,302,620,249,621
398,509,450,508,451,527,398,527
406,276,449,275,450,289,406,290
286,521,334,522,333,536,286,535
131,254,192,253,193,276,131,278
83,384,119,385,119,399,82,398
414,480,468,481,468,493,414,492
139,280,199,280,199,295,139,295
118,86,172,87,172,102,118,101
406,219,472,219,471,236,406,235
404,239,447,238,447,252,405,253
502,301,548,301,548,316,503,317
49,237,114,236,114,255,49,257
353,556,431,553,432,569,353,572
352,590,416,588,416,602,352,604
367,483,418,484,417,505,367,504
430,75,474,76,473,91,429,90
286,539,338,538,339,552,286,553
359,377,430,376,431,392,360,393
475,315,546,316,546,331,475,330
461,135,516,134,517,151,461,152
340,529,381,529,381,544,340,544
417,495,460,494,460,506,417,507
416,133,460,132,461,150,416,151
127,368,195,366,195,386,128,388
51,293,94,291,95,307,52,309
503,283,549,283,549,299,503,299
345,507,392,507,392,527,345,528
165,219,202,218,203,231,166,233
146,314,208,310,209,327,147,331
352,652,384,650,385,664,353,667
317,543,386,541,387,555,317,557
90,399,129,398,130,412,90,413
404,257,446,256,446,272,405,273
127,70,183,69,184,86,127,86
70,164,113,165,113,179,70,178
360,31,412,32,411,49,359,48
427,57,462,58,461,78,426,77
311,93,402,91,402,108,311,109
184,30,264,30,264,45,184,45
60,182,117,183,117,196,60,194
282,437,365,439,365,462,282,460
