135,174,588,168,589,267,136,273
73,71,366,74,365,165,72,163
506,157,627,152,628,194,507,198
462,75,562,70,563,108,463,113
381,263,523,259,524,296,382,299
73,263,228,268,227,309,72,305
105,304,203,306,202,332,105,329
84,324,194,332,192,370,82,362
395,304,484,306,483,332,394,330
362,36,422,38,421,87,361,85
446,106,541,102,543,147,447,150
487,28,578,24,580,74,489,78
203,-3,356,0,356,22,202,18
585,31,650,34,648,80,583,77
583,101,665,104,664,151,582,148
351,321,467,329,465,370,349,362
361,104,441,100,443,136,363,140
410,-1,478,-3,478,22,411,25
300,301,428,300,428,332,301,334
12,294,95,293,96,329,13,330
471,-4,613,-5,613,23,471,24
222,265,305,262,306,298,223,300
492,307,536,305,537,329,493,331
168,32,282,32,282,72,168,73
373,0,410,0,410,22,372,22
427,36,478,35,478,78,427,79
244,307,284,306,285,335,244,335
462,319,539,327,535,370,459,362
632,-3,669,-1,667,26,631,24
