482,521,645,478,655,517,492,560
820,940,944,940,944,988,819,987
339,444,443,406,454,437,351,475
345,368,420,331,436,363,361,400
308,232,427,219,434,282,315,295
467,678,566,664,571,701,472,715
542,662,673,645,677,677,546,693
460,265,566,239,574,272,468,298
498,559,569,543,575,571,504,586
565,154,637,143,643,177,570,188
528,583,677,561,681,592,532,614
339,755,409,737,416,766,347,784
303,327,405,290,420,332,319,369
564,550,657,528,663,555,570,577
551,187,646,172,654,221,559,236
495,388,613,382,615,430,497,437
562,114,636,112,636,138,562,140
446,446,502,445,503,481,446,482
329,401,420,365,436,406,346,441
349,483,431,453,442,483,360,513
501,476,580,462,588,503,509,518
410,651,480,636,487,670,418,686
385,586,472,557,482,588,396,617
658,650,710,630,720,656,669,677
298,191,355,183,359,213,302,221
381,620,462,598,473,637,392,659
460,333,520,325,524,358,464,366
493,628,541,624,544,655,496,660
416,298,467,289,472,322,422,331
