63,7,249,4,249,29,64,33
39,143,134,145,133,163,39,161
201,176,323,179,322,197,200,195
35,101,103,102,102,116,35,115
275,485,360,491,358,514,273,508
46,122,130,124,129,139,46,137
329,404,387,403,387,420,329,421
206,207,266,209,266,221,206,219
166,473,248,482,245,504,164,495
231,150,346,155,345,174,230,170
339,475,407,480,405,501,337,496
0,445,41,440,43,454,2,459
195,490,267,497,265,513,193,507
50,73,94,74,93,87,50,86
364,116,416,118,416,130,363,127
465,201,520,200,520,213,465,214
346,513,408,516,408,529,346,526
323,422,370,423,370,436,323,436
160,494,210,500,209,513,158,507
366,494,413,497,412,513,365,510
155,511,201,514,201,528,154,526
189,194,280,196,280,209,188,208
84,379,124,383,122,396,82,392
384,257,431,256,432,270,385,272
208,513,245,517,244,527,207,524
48,87,100,85,100,97,48,99
86,363,109,365,108,379,85,378
508,187,547,186,547,199,508,200
366,422,405,422,405,435,366,435
