230,131,366,129,367,223,232,225
564,83,685,88,682,191,561,187
388,659,509,661,508,733,387,732
266,604,360,660,342,693,249,637
575,857,678,855,678,884,575,886
119,631,199,628,201,669,120,671
277,792,358,789,359,836,279,838
428,631,517,630,517,655,428,656
91,69,205,65,206,113,93,117
604,76,666,58,673,84,611,102
614,607,657,605,659,640,615,642
273,373,318,369,320,394,275,398
114,825,161,826,160,852,113,851
109,783,179,782,179,819,109,820
448,822,488,822,488,869,448,870
131,285,178,290,176,316,129,311
248,471,332,469,332,500,249,502
437,125,471,122,473,159,439,161
125,248,187,260,182,289,120,277
597,344,663,342,663,373,598,374
78,334,135,333,135,378,78,379
579,964,639,966,638,992,578,990
113,716,139,715,140,729,114,730
432,73,486,70,488,118,434,122
685,965,738,968,736,990,684,987
395,283,427,289,423,313,391,307
682,937,717,938,717,949,682,948
620,964,683,965,682,991,620,990
142,147,171,146,171,162,143,163
