42,4,451,0,452,71,43,75
436,369,645,366,646,437,436,439
6,356,216,357,215,394,6,393
386,212,661,215,660,254,386,251
460,254,627,260,627,281,460,276
412,342,524,339,525,357,413,361
562,72,645,74,644,110,561,108
9,403,123,405,122,439,8,437
259,221,362,219,362,239,260,242
75,280,206,277,206,292,75,295
224,378,342,376,342,397,224,399
7,327,96,330,95,354,6,352
558,157,618,159,618,173,558,171
83,299,187,296,187,317,84,320
275,243,345,240,346,265,276,268
305,92,416,93,416,107,304,105
211,409,267,410,266,434,211,432
560,281,640,283,639,297,559,295
524,188,610,189,609,205,523,204
297,78,411,77,412,91,297,92
309,114,378,112,378,138,310,140
560,346,648,348,647,361,559,360
345,418,433,415,434,434,346,437
563,4,645,3,645,29,563,31
300,145,361,146,360,163,300,162
12,74,102,76,101,89,12,87
304,184,371,182,371,201,304,203
537,172,613,172,613,188,538,188
557,41,646,43,645,63,557,60
126,402,197,400,197,435,126,436
490,43,557,45,556,62,490,60
90,75,188,74,189,87,90,88
440,318,514,317,514,332,440,334
83,122,134,120,135,141,84,143
9,301,66,302,65,323,8,322
299,166,365,164,365,181,299,183
115,326,166,325,166,350,116,352
347,381,423,382,423,402,347,401
233,363,339,360,339,378,233,380
530,309,577,310,576,332,529,331
133,95,193,92,194,117,134,119
577,302,643,302,643,320,577,320
290,408,347,409,346,434,290,434
500,282,552,283,552,299,500,298
307,261,364,259,364,275,308,277
83,141,141,139,141,154,84,156
479,299,517,300,516,315,479,314
304,205,361,204,361,218,304,220
580,329,639,327,640,343,581,345
482,3,548,3,549,27,482,28
179,324,233,323,233,350,179,351
514,334,563,336,562,357,514,356
43,94,88,93,89,113,44,114
364,395,433,395,433,419,364,418
455,282,495,282,495,298,455,298
86,100,136,99,137,118,87,119
584,196,631,197,631,216,583,215
571,55,646,60,645,78,570,73
549,299,592,301,591,316,548,314
