296,131,449,128,449,151,297,153
32,193,128,191,129,213,32,215
67,267,264,264,264,289,67,293
20,238,168,234,168,258,21,261
75,133,228,130,228,152,75,156
255,163,398,161,398,181,255,184
331,71,465,69,465,92,331,94
350,39,492,37,492,63,350,65
24,345,120,343,120,364,24,365
366,235,488,236,488,260,366,259
21,314,133,312,133,333,21,335
16,40,153,39,153,61,16,63
113,163,218,161,218,181,113,184
177,343,260,345,260,368,176,366
388,102,480,100,480,121,388,122
232,41,349,40,349,62,232,63
327,312,487,312,487,334,327,333
59,70,165,71,165,93,59,91
136,237,210,239,209,259,136,257
21,162,154,160,154,182,21,184
186,312,268,311,268,333,186,334
190,101,253,100,253,122,191,123
258,237,338,236,338,258,259,259
110,101,193,100,193,121,110,122
410,162,490,161,491,182,410,184
270,100,379,99,379,123,270,124
279,268,328,269,328,289,279,289
166,40,230,40,230,60,166,59
122,315,173,314,173,331,123,333
63,103,103,104,103,121,63,120
180,70,228,72,228,93,179,92
199,236,273,236,273,260,199,259
133,345,188,344,188,364,134,365
22,268,93,269,93,291,22,290
22,73,66,74,65,94,22,93
225,69,359,72,358,96,224,93
248,130,309,131,309,152,248,152
430,71,489,72,489,90,429,90
