257,242,444,240,444,276,257,278
259,162,441,164,440,197,259,195
34,190,155,194,154,228,33,224
222,124,376,127,376,152,222,150
238,288,377,290,377,319,238,318
183,17,341,16,341,48,184,49
3,50,81,49,81,76,3,77
137,89,284,92,283,122,136,119
267,90,421,92,421,123,266,121
8,279,88,277,89,310,8,312
118,274,217,280,215,317,116,311
85,14,160,11,160,40,86,43
90,51,165,52,165,80,90,79
19,155,119,156,118,184,19,183
117,123,180,125,179,151,116,150
197,162,252,162,253,191,198,192
199,325,258,326,258,349,199,349
126,233,186,236,185,267,124,265
134,158,192,159,191,189,133,188
175,235,229,244,225,274,171,265
57,91,126,89,126,111,57,112
351,21,398,20,398,46,351,47
401,21,431,20,431,45,401,45
357,276,433,284,429,323,353,315
353,124,419,122,420,151,354,153
